"","Time","Tp","Cl","pH","Redox","Leit","Trueb","Cl_2","Fm","Fm_2","EVENT"
"130256",2016-11-01 21:44:00,11.1,0.18,8.39,751,200,0.019,0.103,1337,1037,FALSE
"130257",2016-11-01 21:45:00,11.1,0.18,8.39,750,200,0.019,0.104,1348,1043,FALSE
"130258",2016-11-01 21:46:00,11.1,0.18,8.39,750,203,0.018,0.104,1373,1047,FALSE
"130259",2016-11-01 21:47:00,11.1,0.17,8.39,750,200,0.018,0.105,1378,1049,FALSE
"130260",2016-11-01 21:48:00,11.1,0.17,8.39,750,203,0.019,0.105,1396,1043,FALSE
"130261",2016-11-01 21:49:00,11.1,0.18,8.39,750,200,0.019,0.104,1391,1038,FALSE
"130262",2016-11-01 21:50:00,11.1,0.17,8.39,750,203,0.019,0.105,1366,1041,FALSE
"130263",2016-11-01 21:51:00,11.1,0.17,8.39,750,200,0.018,0.105,1400,1041,FALSE
"130264",2016-11-01 21:52:00,11.1,0.17,8.4,750,203,0.018,0.105,1339,1037,FALSE
"130265",2016-11-01 21:53:00,11.1,0.17,8.39,751,203,0.019,0.105,1365,1043,FALSE
"130266",2016-11-01 21:54:00,11.1,0.17,8.41,751,203,0.019,0.105,1376,1040,FALSE
"130267",2016-11-01 21:55:00,11.1,0.17,8.4,750,203,0.019,0.106,1384,1040,FALSE
"130268",2016-11-01 21:56:00,11,0.17,8.41,750,203,0.021,0.106,1401,1037,FALSE
"130269",2016-11-01 21:57:00,11,0.17,8.41,750,203,0.019,0.105,1349,1031,FALSE
"130270",2016-11-01 21:58:00,11,0.17,8.41,750,203,0.018,0.105,1385,1042,FALSE
"130271",2016-11-01 21:59:00,11.1,0.17,8.41,750,203,0.018,0.106,1396,1047,FALSE
"130272",2016-11-01 22:00:00,11,0.17,8.41,750,203,0.018,0.106,1361,1042,FALSE
"130273",2016-11-01 22:01:00,11,0.17,8.41,750,203,0.018,0.105,1355,1041,FALSE
"130274",2016-11-01 22:02:00,11.1,0.17,8.41,750,203,0.018,0.104,1359,1041,FALSE
"130275",2016-11-01 22:03:00,11.1,0.17,8.41,750,203,0.018,0.105,1406,1042,FALSE
"130276",2016-11-01 22:04:00,11.1,0.17,8.41,750,203,0.018,0.105,1405,1043,FALSE
"130277",2016-11-01 22:05:00,11,0.17,8.41,750,203,0.019,0.105,1378,1034,FALSE
"130278",2016-11-01 22:06:00,11,0.17,8.41,750,203,0.018,0.102,1268,1034,FALSE
"130279",2016-11-01 22:07:00,11,0.17,8.41,749,203,0.018,0.104,1320,1040,FALSE
"130280",2016-11-01 22:08:00,11,0.17,8.41,749,203,0.019,0.104,1324,1037,FALSE
"130281",2016-11-01 22:09:00,11,0.17,8.41,750,203,0.019,0.104,1285,1034,FALSE
"130282",2016-11-01 22:10:00,11,0.17,8.41,750,203,0.019,0.104,1344,1037,FALSE
"130283",2016-11-01 22:11:00,11,0.17,8.41,750,203,0.018,0.104,1280,1038,FALSE
"130284",2016-11-01 22:12:00,11,0.17,8.41,749,203,0.019,0.104,1344,1032,FALSE
"130285",2016-11-01 22:13:00,11,0.17,8.41,750,203,0.019,0.104,1333,1040,FALSE
"130286",2016-11-01 22:14:00,11,0.17,8.42,750,203,0.019,0.104,1291,1038,FALSE
"130287",2016-11-01 22:15:00,11,0.17,8.41,750,203,0.019,0.104,1315,1040,FALSE
"130288",2016-11-01 22:16:00,11,0.16,8.41,750,203,0.019,0.104,1281,1028,FALSE
"130289",2016-11-01 22:17:00,11,0.16,8.41,749,203,0.019,0.104,1337,1035,FALSE
"130290",2016-11-01 22:18:00,11,0.16,8.41,750,203,0.019,0.104,1347,1043,FALSE
"130291",2016-11-01 22:19:00,11,0.16,8.41,750,203,0.019,0.104,1271,1038,FALSE
"130292",2016-11-01 22:20:00,11,0.16,8.41,749,203,0.02,0.104,1355,1035,FALSE
"130293",2016-11-01 22:21:00,11,0.16,8.41,750,203,0.019,0.104,1318,1037,FALSE
"130294",2016-11-01 22:22:00,11,0.16,8.41,750,203,0.019,0.104,1337,1041,FALSE
"130295",2016-11-01 22:23:00,11,0.16,8.4,750,203,0.019,0.105,1320,1032,FALSE
"130296",2016-11-01 22:24:00,11,0.16,8.4,750,203,0.019,0.104,1355,1038,FALSE
"130297",2016-11-01 22:25:00,11,0.16,8.4,750,203,0.019,0.105,1336,1046,FALSE
"130298",2016-11-01 22:26:00,11,0.16,8.41,750,203,0.019,0.105,1310,1043,FALSE
"130299",2016-11-01 22:27:00,11,0.17,8.4,750,203,0.019,0.104,1341,1046,FALSE
"130300",2016-11-01 22:28:00,11,0.17,8.39,750,203,0.019,0.106,1325,1052,FALSE
"130301",2016-11-01 22:29:00,11,0.17,8.39,750,203,0.019,0.106,1295,1055,FALSE
"130302",2016-11-01 22:30:00,11,0.16,8.39,750,203,0.02,0.105,1329,1043,FALSE
"130303",2016-11-01 22:31:00,11,0.16,8.39,750,203,0.02,0.105,1291,1047,FALSE
"130304",2016-11-01 22:32:00,11,0.17,8.39,750,203,0.02,0.106,1296,1041,FALSE
"130305",2016-11-01 22:33:00,11,0.16,8.39,750,203,0.019,0.106,1312,1041,FALSE
"130306",2016-11-01 22:34:00,11,0.17,8.39,751,203,0.019,0.106,1306,1035,FALSE
"130307",2016-11-01 22:35:00,11,0.16,8.39,750,203,0.019,0.106,1298,1040,FALSE
"130308",2016-11-01 22:36:00,11,0.17,8.39,750,203,0.019,0.106,1295,1037,FALSE
"130309",2016-11-01 22:37:00,11,0.17,8.39,751,203,0.018,0.106,1324,1035,FALSE
"130310",2016-11-01 22:38:00,11,0.17,8.38,751,203,0.018,0.106,1309,1031,FALSE
"130311",2016-11-01 22:39:00,11,0.17,8.38,751,203,0.018,0.106,1302,1035,FALSE
"130312",2016-11-01 22:40:00,11,0.17,8.38,751,203,0.018,0.106,1329,1034,FALSE
"130313",2016-11-01 22:41:00,11,0.17,8.38,750,203,0.019,0.106,1325,1037,FALSE
"130314",2016-11-01 22:42:00,11,0.16,8.39,751,203,0.018,0.106,1325,1034,FALSE
"130315",2016-11-01 22:43:00,11,0.17,8.39,751,203,0.018,0.108,1324,1042,FALSE
"130316",2016-11-01 22:44:00,11,0.17,8.39,750,203,0.018,0.108,1325,1032,FALSE
"130317",2016-11-01 22:45:00,11,0.17,8.38,750,203,0.019,0.106,1309,1031,FALSE
"130318",2016-11-01 22:46:00,11,0.16,8.38,750,203,0.018,0.106,1309,1037,FALSE
"130319",2016-11-01 22:47:00,11,0.16,8.38,750,203,0.019,0.106,1306,1041,FALSE
"130320",2016-11-01 22:48:00,11,0.17,8.38,750,203,0.019,0.106,1302,1043,FALSE
"130321",2016-11-01 22:49:00,11,0.17,8.38,750,203,0.019,0.106,1274,1035,FALSE
"130322",2016-11-01 22:50:00,11,0.18,8.38,751,203,0.019,0.106,1271,1035,FALSE
"130323",2016-11-01 22:51:00,11,0.17,8.39,750,203,0.019,0.106,1298,1037,FALSE
"130324",2016-11-01 22:52:00,11,0.18,8.39,750,203,0.019,0.106,1310,1035,FALSE
"130325",2016-11-01 22:53:00,11,0.18,8.39,751,203,0.019,0.106,1314,1034,FALSE
"130326",2016-11-01 22:54:00,11,0.18,8.39,751,203,0.019,0.106,1303,1031,FALSE
"130327",2016-11-01 22:55:00,11,0.18,8.39,750,203,0.019,0.106,1285,1040,FALSE
"130328",2016-11-01 22:56:00,11,0.17,8.39,751,203,0.019,0.106,1267,1042,FALSE
"130329",2016-11-01 22:57:00,11,0.18,8.39,750,203,0.019,0.106,1309,1035,FALSE
"130330",2016-11-01 22:58:00,11,0.18,8.39,750,203,0.019,0.106,1295,1048,FALSE
"130331",2016-11-01 22:59:00,11,0.18,8.39,750,203,0.019,0.106,1267,1037,FALSE
"130332",2016-11-01 23:00:00,11,0.18,8.39,750,203,0.019,0.106,1309,1030,FALSE
"130333",2016-11-01 23:01:00,11,0.17,8.39,750,203,0.019,0.106,1254,1030,FALSE
"130334",2016-11-01 23:02:00,11,0.17,8.4,750,203,0.019,0.106,1302,1034,FALSE
"130335",2016-11-01 23:03:00,11,0.18,8.39,750,203,0.019,0.106,1303,1038,FALSE
"130336",2016-11-01 23:04:00,11,0.17,8.39,750,203,0.019,0.106,1298,1030,FALSE
"130337",2016-11-01 23:05:00,11,0.17,8.41,751,203,0.019,0.106,1306,1037,FALSE
"130338",2016-11-01 23:06:00,11,0.17,8.41,750,203,0.019,0.108,1245,1032,FALSE
"130339",2016-11-01 23:07:00,11,0.17,8.4,750,203,0.019,0.106,1285,1043,FALSE
"130340",2016-11-01 23:08:00,11,0.17,8.41,750,203,0.019,0.106,1269,1034,FALSE
"130341",2016-11-01 23:09:00,11,0.17,8.4,750,203,0.02,0.106,1269,1041,FALSE
"130342",2016-11-01 23:10:00,11,0.17,8.41,751,203,0.02,0.106,1321,1040,FALSE
"130343",2016-11-01 23:11:00,11,0.17,8.41,750,203,0.019,0.106,1295,1037,FALSE
"130344",2016-11-01 23:12:00,11,0.17,8.41,750,203,0.02,0.106,1231,1035,FALSE
"130345",2016-11-01 23:13:00,11,0.17,8.41,750,203,0.019,0.106,1292,1038,FALSE
"130346",2016-11-01 23:14:00,11,0.17,8.41,750,203,0.019,0.106,1274,1035,FALSE
"130347",2016-11-01 23:15:00,11,0.17,8.4,750,203,0.018,0.106,1303,1031,FALSE
"130348",2016-11-01 23:16:00,11,0.17,8.41,750,203,0.018,0.106,1255,1032,FALSE
"130349",2016-11-01 23:17:00,11,0.17,8.41,749,203,0.018,0.106,1310,1040,FALSE
"130350",2016-11-01 23:18:00,11,0.17,8.41,750,203,0.018,0.106,1269,1037,FALSE
"130351",2016-11-01 23:19:00,11,0.17,8.41,751,203,0.019,0.106,1277,1034,FALSE
"130352",2016-11-01 23:20:00,11,0.17,8.41,750,203,0.019,0.106,1243,1040,FALSE
"130353",2016-11-01 23:21:00,11,0.17,8.41,750,203,0.019,0.106,1302,1034,FALSE
"130354",2016-11-01 23:22:00,11,0.17,8.41,750,203,0.019,0.105,1278,1032,FALSE
"130355",2016-11-01 23:23:00,11,0.17,8.41,750,203,0.019,0.105,1256,1040,FALSE
"130356",2016-11-01 23:24:00,11,0.18,8.41,750,203,0.019,0.106,1289,1040,FALSE
"130357",2016-11-01 23:25:00,11,0.18,8.42,750,200,0.019,0.106,1260,1028,FALSE
"130358",2016-11-01 23:26:00,11,0.18,8.42,750,200,0.019,0.105,1287,1030,FALSE
"130359",2016-11-01 23:27:00,11,0.18,8.43,750,203,0.019,0.105,1255,1034,FALSE
"130360",2016-11-01 23:28:00,10.9,0.18,8.43,750,203,0.02,0.105,1284,1037,FALSE
"130361",2016-11-01 23:29:00,10.9,0.18,8.43,750,200,0.02,0.106,1280,1038,FALSE
"130362",2016-11-01 23:30:00,11,0.18,8.43,749,200,0.02,0.105,1225,1038,FALSE
"130363",2016-11-01 23:31:00,10.9,0.17,8.43,749,200,0.02,0.104,1244,1034,FALSE
"130364",2016-11-01 23:32:00,10.9,0.18,8.43,749,203,0.02,0.104,1267,1035,FALSE
"130365",2016-11-01 23:33:00,10.9,0.18,8.43,749,203,0.02,0.104,1263,1032,FALSE
"130366",2016-11-01 23:34:00,11,0.18,8.43,749,203,0.02,0.102,1268,1037,FALSE
"130367",2016-11-01 23:35:00,11,0.18,8.43,749,203,0.02,0.101,1280,1035,FALSE
"130368",2016-11-01 23:36:00,11,0.17,8.43,748,203,0.019,0.099,1273,1037,FALSE
"130369",2016-11-01 23:37:00,10.9,0.17,8.43,747,203,0.021,0.099,1289,1032,FALSE
"130370",2016-11-01 23:38:00,10.9,0.17,8.43,747,203,0.02,0.099,1246,1041,FALSE
"130371",2016-11-01 23:39:00,10.9,0.17,8.43,747,203,0.02,0.099,1271,1035,FALSE
"130372",2016-11-01 23:40:00,10.9,0.17,8.43,747,203,0.019,0.099,1228,1026,FALSE
"130373",2016-11-01 23:41:00,10.9,0.17,8.43,746,203,0.019,0.098,1254,1030,FALSE
"130374",2016-11-01 23:42:00,10.9,0.17,8.43,746,203,0.019,0.099,1238,1037,FALSE
"130375",2016-11-01 23:43:00,10.9,0.17,8.43,746,203,0.019,0.098,1262,1035,FALSE
"130376",2016-11-01 23:44:00,10.9,0.17,8.43,746,203,0.019,0.099,1223,1038,FALSE
"130377",2016-11-01 23:45:00,10.9,0.17,8.43,746,203,0.02,0.098,1244,1034,FALSE
"130378",2016-11-01 23:46:00,11,0.17,8.43,745,203,0.019,0.098,1281,1037,FALSE
"130379",2016-11-01 23:47:00,10.9,0.17,8.43,746,203,0.02,0.098,1243,1034,FALSE
"130380",2016-11-01 23:48:00,10.9,0.17,8.43,746,203,0.02,0.095,1248,1035,FALSE
"130381",2016-11-01 23:49:00,10.9,0.17,8.43,745,203,0.02,0.095,1255,1041,FALSE
"130382",2016-11-01 23:50:00,10.9,0.16,8.43,745,203,0.02,0.097,1275,1035,FALSE
"130383",2016-11-01 23:51:00,10.9,0.16,8.43,745,203,0.019,0.095,1234,1032,FALSE
"130384",2016-11-01 23:52:00,10.9,0.17,8.43,745,203,0.02,0.095,1256,1025,FALSE
"130385",2016-11-01 23:53:00,10.9,0.17,8.43,744,203,0.034,0.095,1271,1028,FALSE
"130386",2016-11-01 23:54:00,10.9,0.17,8.43,743,203,0.019,0.095,1243,1038,FALSE
"130387",2016-11-01 23:55:00,10.9,0.17,8.43,744,203,0.02,0.095,1261,1040,FALSE
"130388",2016-11-01 23:56:00,10.9,0.17,8.43,744,203,0.019,0.095,1238,1042,FALSE
"130389",2016-11-01 23:57:00,10.9,0.17,8.43,744,203,0.019,0.095,1240,1040,FALSE
"130390",2016-11-01 23:58:00,10.9,0.17,8.43,744,203,0.019,0.095,1229,1032,FALSE
"130391",2016-11-01 23:59:00,11,0.17,8.43,744,203,0.019,0.094,1239,1031,FALSE
"130392",2016-11-02 00:00:00,10.9,0.17,8.43,744,203,0.02,0.095,1208,1032,FALSE
"130393",2016-11-02 00:01:00,10.9,0.17,8.43,743,203,0.019,0.094,1262,1034,FALSE
"130394",2016-11-02 00:02:00,10.9,0.17,8.43,744,203,0.019,0.095,1251,1041,FALSE
"130395",2016-11-02 00:03:00,10.9,0.17,8.43,744,203,0.019,0.094,1244,1032,FALSE
"130396",2016-11-02 00:04:00,10.9,0.17,8.43,743,203,0.019,0.094,1231,1031,FALSE
"130397",2016-11-02 00:05:00,10.9,0.17,8.43,744,203,0.019,0.095,1239,1038,FALSE
"130398",2016-11-02 00:06:00,10.9,0.17,8.43,744,203,0.02,0.095,1262,1038,FALSE
"130399",2016-11-02 00:07:00,10.9,0.17,8.43,745,203,0.02,0.097,1243,1031,FALSE
"130400",2016-11-02 00:08:00,10.9,0.17,8.43,744,203,0.019,0.095,1243,1038,FALSE
"130401",2016-11-02 00:09:00,10.9,0.17,8.43,744,203,0.019,0.097,1250,1028,FALSE
"130402",2016-11-02 00:10:00,11,0.17,8.43,745,203,0.019,0.095,1217,1028,FALSE
"130403",2016-11-02 00:11:00,10.9,0.17,8.43,745,203,0.019,0.097,1237,1024,FALSE
"130404",2016-11-02 00:12:00,10.9,0.17,8.43,745,203,0.019,0.098,1245,1028,FALSE
"130405",2016-11-02 00:13:00,10.9,0.17,8.43,745,203,0.019,0.098,1217,1034,FALSE
"130406",2016-11-02 00:14:00,11,0.17,8.43,745,203,0.019,0.098,1243,1028,FALSE
"130407",2016-11-02 00:15:00,10.9,0.17,8.43,746,203,0.019,0.099,1223,1040,FALSE
"130408",2016-11-02 00:16:00,10.9,0.17,8.43,746,203,0.019,0.099,1255,1035,FALSE
"130409",2016-11-02 00:17:00,11,0.17,8.43,746,203,0.019,0.099,1221,1030,FALSE
"130410",2016-11-02 00:18:00,10.9,0.16,8.43,746,203,0.02,0.101,1231,1030,FALSE
"130411",2016-11-02 00:19:00,10.9,0.16,8.43,746,203,0.019,0.102,1223,1032,FALSE
"130412",2016-11-02 00:20:00,10.9,0.16,8.43,746,203,0.019,0.102,1238,1041,FALSE
"130413",2016-11-02 00:21:00,10.9,0.16,8.43,746,203,0.019,0.102,1215,1040,FALSE
"130414",2016-11-02 00:22:00,10.9,0.16,8.43,746,203,0.019,0.103,1260,1040,FALSE
"130415",2016-11-02 00:23:00,10.9,0.16,8.43,747,203,0.019,0.104,1228,1038,FALSE
"130416",2016-11-02 00:24:00,10.9,0.16,8.43,747,203,0.019,0.104,1219,1034,FALSE
"130417",2016-11-02 00:25:00,10.9,0.16,8.43,748,203,0.019,0.104,1238,1037,FALSE
"130418",2016-11-02 00:26:00,11,0.16,8.43,748,203,0.019,0.104,1206,1038,FALSE
"130419",2016-11-02 00:27:00,11,0.16,8.43,748,203,0.019,0.104,1238,1038,FALSE
"130420",2016-11-02 00:28:00,10.9,0.16,8.43,747,203,0.02,0.104,1273,1034,FALSE
"130421",2016-11-02 00:29:00,10.9,0.16,8.43,749,203,0.02,0.104,1171,1035,FALSE
"130422",2016-11-02 00:30:00,11,0.16,8.43,748,203,0.019,0.105,1246,1040,FALSE
"130423",2016-11-02 00:31:00,10.9,0.16,8.43,749,203,0.02,0.105,1214,1035,FALSE
"130424",2016-11-02 00:32:00,10.9,0.16,8.43,749,203,0.019,0.105,1228,1032,FALSE
"130425",2016-11-02 00:33:00,10.9,0.16,8.43,749,203,0.019,0.106,1231,1035,FALSE
"130426",2016-11-02 00:34:00,10.9,0.16,8.43,749,203,0.019,0.106,1232,1031,FALSE
"130427",2016-11-02 00:35:00,10.9,0.16,8.43,749,203,0.02,0.106,1266,1038,FALSE
"130428",2016-11-02 00:36:00,10.9,0.16,8.43,749,203,0.019,0.105,1216,1034,FALSE
"130429",2016-11-02 00:37:00,10.9,0.16,8.43,749,203,0.019,0.106,1244,1034,FALSE
"130430",2016-11-02 00:38:00,10.9,0.17,8.43,749,203,0.02,0.105,1214,1031,FALSE
"130431",2016-11-02 00:39:00,10.9,0.17,8.43,749,200,0.019,0.106,1234,1031,FALSE
"130432",2016-11-02 00:40:00,10.9,0.17,8.43,750,203,0.019,0.106,1246,1031,FALSE
"130433",2016-11-02 00:41:00,10.9,0.17,8.43,750,200,0.019,0.108,1278,1031,FALSE
"130434",2016-11-02 00:42:00,10.9,0.17,8.43,750,200,0.019,0.105,1133,1031,FALSE
"130435",2016-11-02 00:43:00,10.9,0.17,8.43,750,203,0.019,0.108,1273,1030,FALSE
"130436",2016-11-02 00:44:00,10.9,0.17,8.43,750,200,0.019,0.106,1209,1031,FALSE
"130437",2016-11-02 00:45:00,11,0.17,8.43,750,200,0.019,0.106,1210,1030,FALSE
"130438",2016-11-02 00:46:00,10.9,0.17,8.43,750,200,0.019,0.108,1234,1031,FALSE
"130439",2016-11-02 00:47:00,10.9,0.17,8.43,750,200,0.019,0.106,1237,1038,FALSE
"130440",2016-11-02 00:48:00,10.9,0.17,8.43,750,200,0.019,0.106,1222,1031,FALSE
"130441",2016-11-02 00:49:00,10.9,0.16,8.43,751,200,0.019,0.106,1222,1037,FALSE
"130442",2016-11-02 00:50:00,10.9,0.16,8.43,750,200,0.019,0.106,1252,1034,FALSE
"130443",2016-11-02 00:51:00,10.9,0.16,8.43,751,200,0.019,0.106,1223,1030,FALSE
"130444",2016-11-02 00:52:00,10.9,0.16,8.43,750,200,0.019,0.108,1281,1031,FALSE
"130445",2016-11-02 00:53:00,10.9,0.16,8.43,751,200,0.02,0.108,1231,1031,FALSE
"130446",2016-11-02 00:54:00,10.9,0.16,8.43,750,200,0.02,0.106,1254,1026,FALSE
"130447",2016-11-02 00:55:00,10.9,0.16,8.43,751,200,0.019,0.109,1240,1031,FALSE
"130448",2016-11-02 00:56:00,11,0.16,8.43,751,200,0.019,0.108,1233,1037,FALSE
"130449",2016-11-02 00:57:00,10.9,0.16,8.43,751,200,0.019,0.108,1263,1031,FALSE
"130450",2016-11-02 00:58:00,10.9,0.16,8.44,751,200,0.019,0.109,1243,1030,FALSE
"130451",2016-11-02 00:59:00,10.9,0.16,8.44,751,200,0.02,0.109,1262,1031,FALSE
"130452",2016-11-02 01:00:00,10.9,0.16,8.43,751,200,0.019,0.109,1254,1025,FALSE
"130453",2016-11-02 01:01:00,10.9,0.16,8.44,751,200,0.02,0.108,1231,1031,FALSE
"130454",2016-11-02 01:02:00,10.9,0.16,8.43,751,200,0.02,0.108,1252,1025,FALSE
"130455",2016-11-02 01:03:00,10.9,0.16,8.44,751,200,0.02,0.108,1262,1025,FALSE
"130456",2016-11-02 01:04:00,10.9,0.16,8.43,750,200,0.02,0.108,1240,1031,FALSE
"130457",2016-11-02 01:05:00,10.9,0.16,8.43,751,200,0.02,0.106,1252,1041,FALSE
"130458",2016-11-02 01:06:00,10.9,0.16,8.42,751,200,0.02,0.108,1244,1042,FALSE
"130459",2016-11-02 01:07:00,10.9,0.16,8.42,751,200,0.02,0.108,1251,1046,FALSE
"130460",2016-11-02 01:08:00,10.9,0.16,8.41,750,200,0.02,0.109,1211,1037,FALSE
"130461",2016-11-02 01:09:00,10.9,0.16,8.41,751,200,0.02,0.106,1248,1035,FALSE
"130462",2016-11-02 01:10:00,10.9,0.16,8.41,751,200,0.019,0.106,1237,1030,FALSE
"130463",2016-11-02 01:11:00,10.9,0.16,8.41,751,203,0.019,0.106,1266,1032,FALSE
"130464",2016-11-02 01:12:00,10.9,0.16,8.41,751,203,0.019,0.108,1266,1034,FALSE
"130465",2016-11-02 01:13:00,10.9,0.16,8.41,751,200,0.019,0.108,1234,1028,FALSE
"130466",2016-11-02 01:14:00,10.9,0.16,8.41,751,203,0.019,0.106,1238,1030,FALSE
"130467",2016-11-02 01:15:00,10.9,0.16,8.4,751,200,0.019,0.106,1210,1035,FALSE
"130468",2016-11-02 01:16:00,10.9,0.16,8.41,751,200,0.019,0.106,1261,1031,FALSE
"130469",2016-11-02 01:17:00,10.9,0.16,8.4,751,200,0.019,0.106,1215,1032,FALSE
"130470",2016-11-02 01:18:00,10.9,0.16,8.41,751,200,0.02,0.106,1248,1030,FALSE
"130471",2016-11-02 01:19:00,10.9,0.16,8.4,751,200,0.019,0.108,1233,1031,FALSE
"130472",2016-11-02 01:20:00,10.9,0.16,8.39,751,200,0.019,0.108,1246,1038,FALSE
"130473",2016-11-02 01:21:00,10.9,0.16,8.39,751,200,0.019,0.108,1223,1038,FALSE
"130474",2016-11-02 01:22:00,11,0.16,8.39,751,203,0.019,0.106,1233,1037,FALSE
"130475",2016-11-02 01:23:00,10.9,0.16,8.39,751,203,0.019,0.106,1353,1031,FALSE
"130476",2016-11-02 01:24:00,10.9,0.16,8.39,751,203,0.02,0.106,1194,1034,FALSE
"130477",2016-11-02 01:25:00,10.9,0.16,8.39,751,200,0.019,0.106,1271,1028,FALSE
"130478",2016-11-02 01:26:00,10.9,0.16,8.39,751,203,0.019,0.106,1233,1037,FALSE
"130479",2016-11-02 01:27:00,10.9,0.16,8.39,751,200,0.019,0.106,1243,1031,FALSE
"130480",2016-11-02 01:28:00,10.9,0.16,8.39,751,200,0.019,0.106,1215,1024,FALSE
"130481",2016-11-02 01:29:00,10.9,0.16,8.39,751,203,0.019,0.106,1234,1035,FALSE
"130482",2016-11-02 01:30:00,10.9,0.16,8.39,751,203,0.019,0.108,1239,1032,FALSE
"130483",2016-11-02 01:31:00,10.9,0.16,8.39,751,203,0.019,0.108,1277,1037,FALSE
"130484",2016-11-02 01:32:00,10.9,0.16,8.38,751,200,0.019,0.106,1246,1031,FALSE
"130485",2016-11-02 01:33:00,10.9,0.16,8.38,751,203,0.019,0.106,1244,1028,FALSE
"130486",2016-11-02 01:34:00,10.9,0.16,8.39,751,203,0.019,0.108,1248,1035,FALSE
"130487",2016-11-02 01:35:00,10.9,0.16,8.38,751,203,0.019,0.106,1266,1028,FALSE
"130488",2016-11-02 01:36:00,10.9,0.16,8.38,751,203,0.019,0.106,1245,1035,FALSE
"130489",2016-11-02 01:37:00,10.9,0.16,8.39,751,203,0.019,0.106,1215,1038,FALSE
"130490",2016-11-02 01:38:00,10.9,0.16,8.38,751,203,0.018,0.106,1258,1035,FALSE
"130491",2016-11-02 01:39:00,10.9,0.16,8.38,751,200,0.019,0.106,1226,1037,FALSE
"130492",2016-11-02 01:40:00,10.9,0.16,8.39,751,203,0.019,0.106,1254,1038,FALSE
"130493",2016-11-02 01:41:00,10.9,0.16,8.39,751,203,0.019,0.106,1233,1032,FALSE
"130494",2016-11-02 01:42:00,10.9,0.16,8.39,751,203,0.019,0.106,1221,1031,FALSE
"130495",2016-11-02 01:43:00,10.9,0.16,8.39,751,203,0.019,0.106,1261,1028,FALSE
"130496",2016-11-02 01:44:00,10.9,0.16,8.39,751,200,0.019,0.106,1197,1032,FALSE
"130497",2016-11-02 01:45:00,10.9,0.16,8.39,751,203,0.02,0.104,1262,1026,FALSE
"130498",2016-11-02 01:46:00,10.9,0.16,8.39,751,203,0.019,0.105,1251,1035,FALSE
"130499",2016-11-02 01:47:00,10.9,0.16,8.39,751,203,0.019,0.105,1254,1031,FALSE
"130500",2016-11-02 01:48:00,10.9,0.16,8.39,751,203,0.019,0.103,1228,1040,FALSE
"130501",2016-11-02 01:49:00,10.9,0.16,8.39,751,203,0.019,0.105,1243,1032,FALSE
"130502",2016-11-02 01:50:00,10.9,0.16,8.39,751,203,0.019,0.104,1215,1030,FALSE
"130503",2016-11-02 01:51:00,10.9,0.16,8.39,750,203,0.019,0.105,1255,1031,FALSE
"130504",2016-11-02 01:52:00,10.9,0.16,8.39,751,203,0.019,0.103,1244,1035,FALSE
"130505",2016-11-02 01:53:00,10.9,0.16,8.39,750,203,0.019,0.105,1268,1032,FALSE
"130506",2016-11-02 01:54:00,10.9,0.16,8.39,751,203,0.019,0.103,1210,1035,FALSE
"130507",2016-11-02 01:55:00,10.9,0.16,8.39,750,203,0.019,0.104,1262,1028,FALSE
"130508",2016-11-02 01:56:00,10.9,0.16,8.39,751,203,0.019,0.104,1245,1035,FALSE
"130509",2016-11-02 01:57:00,10.9,0.16,8.39,750,203,0.019,0.103,1246,1026,FALSE
"130510",2016-11-02 01:58:00,10.9,0.16,8.39,751,203,0.019,0.104,1222,1032,FALSE
"130511",2016-11-02 01:59:00,10.9,0.16,8.39,750,203,0.019,0.104,1199,1031,FALSE
"130512",2016-11-02 02:00:00,10.9,0.16,8.39,751,203,0.019,0.104,1228,1025,FALSE
"130513",2016-11-02 02:01:00,10.9,0.16,8.4,750,203,0.02,0.104,1248,1025,FALSE
"130514",2016-11-02 02:02:00,10.9,0.16,8.4,751,203,0.018,0.104,1173,1032,FALSE
"130515",2016-11-02 02:03:00,10.9,0.16,8.4,751,203,0.018,0.104,1254,1030,FALSE
"130516",2016-11-02 02:04:00,10.9,0.16,8.4,751,203,0.018,0.104,1187,1028,FALSE
"130517",2016-11-02 02:05:00,10.9,0.16,8.41,751,203,0.019,0.104,1171,1032,FALSE
"130518",2016-11-02 02:06:00,10.9,0.16,8.41,750,203,0.019,0.104,1099,1026,FALSE
"130519",2016-11-02 02:07:00,10.9,0.16,8.39,750,203,0.019,0.104,1105,1031,FALSE
"130520",2016-11-02 02:08:00,10.9,0.16,8.39,751,203,0.019,0.103,1077,1037,FALSE
"130521",2016-11-02 02:09:00,10.9,0.16,8.4,750,203,0.018,0.104,1089,1030,FALSE
"130522",2016-11-02 02:10:00,10.9,0.16,8.39,751,203,0.019,0.104,1086,1037,FALSE
"130523",2016-11-02 02:11:00,10.9,0.16,8.4,751,203,0.018,0.103,1099,1032,FALSE
"130524",2016-11-02 02:12:00,10.9,0.16,8.39,751,203,0.018,0.104,1064,1031,FALSE
"130525",2016-11-02 02:13:00,10.9,0.16,8.39,751,203,0.018,0.104,1101,1028,FALSE
"130526",2016-11-02 02:14:00,10.9,0.16,8.39,750,203,0.019,0.104,1053,1031,FALSE
"130527",2016-11-02 02:15:00,10.9,0.16,8.39,750,203,0.019,0.102,1105,1032,FALSE
